time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-07-29T11:00:32.510Z,18.891,-155.259,13.4,4.4,mb,,,,,us,usp0007mtq,2014-11-07T01:00:51.047Z,"Hawaii region, Hawaii",earthquake,,,,13,reviewed,hvo,us
1996-07-28T22:44:47.060Z,18.939,-155.274,14.5,4.1,md,,,,,us,usp0007msn,2014-11-07T01:00:50.954Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-28T22:09:27.480Z,18.893,-155.245,13.4,4.3,md,,,,,us,usp0007msm,2014-11-07T01:00:50.954Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-28T22:04:41.910Z,18.85,-155.234,11.8,4,md,,,,,us,usp0007msk,2014-11-07T01:00:50.953Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-28T18:12:12.690Z,18.806,-155.213,12,4.3,md,,,,,us,usp0007mse,2014-11-07T01:00:50.942Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-28T09:30:21.360Z,18.891,-155.247,6.7,4.8,mb,,,,,us,usp0007mrk,2014-11-07T01:00:50.843Z,"Hawaii region, Hawaii",earthquake,,,,29,reviewed,hvo,us
1996-07-28T07:44:13.410Z,18.902,-155.241,13.6,4.1,mb,,,,,us,usp0007mrg,2014-11-07T01:00:50.838Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
1996-07-28T07:42:01.370Z,18.854,-155.228,12.3,4,mb,,,,,us,usp0007mrf,2014-11-07T01:00:50.837Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
1996-07-28T05:37:06.300Z,18.879,-155.241,12.6,4.1,mb,,,,,us,usp0007mr9,2014-11-07T01:00:50.806Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-28T04:51:48.520Z,18.879,-155.245,13.3,4.3,md,,,,,us,usp0007mr7,2014-11-07T01:00:50.803Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-28T04:39:04.100Z,18.922,-155.254,14,4.3,mb,,,,,us,usp0007mr5,2014-11-07T01:00:50.801Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-28T03:02:55.850Z,18.739,-155.215,10.2,4.5,mb,,,,,us,usp0007mr0,2014-11-07T01:00:50.790Z,"Hawaii region, Hawaii",earthquake,,,,12,reviewed,hvo,us
1996-07-28T01:46:22.190Z,18.869,-155.231,12.7,4.5,mb,,,,,us,usp0007mqx,2014-11-07T01:00:50.784Z,"Hawaii region, Hawaii",earthquake,,,,9,reviewed,hvo,us
1996-07-28T01:44:27.290Z,18.87,-155.251,12.8,4.1,md,,,,,us,usp0007mqw,2014-11-07T01:00:50.783Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-27T22:18:26.410Z,18.875,-155.236,12.6,4,mb,,,,,us,usp0007mqd,2014-11-07T01:00:50.718Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1996-07-27T22:10:05.620Z,18.848,-155.235,12.3,4.3,md,,,,,us,usp0007mqc,2014-11-07T01:00:50.717Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-27T22:02:12.820Z,18.858,-155.258,13.5,4.4,mb,,,,,us,usp0007mqb,2014-11-07T01:00:50.715Z,"Hawaii region, Hawaii",earthquake,,,,12,reviewed,hvo,us
1996-07-27T11:59:04.970Z,18.9,-155.25,10,4.1,mb,,,,,us,usp0007mpd,2014-11-07T01:00:50.633Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,spec,us
1996-07-27T10:09:25.920Z,18.848,-155.223,12,4.1,mb,,,,,us,usp0007mp7,2014-11-07T01:00:50.593Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1996-07-27T08:05:38.490Z,18.874,-155.248,12.8,4.1,mb,,,,,us,usp0007mp0,2014-11-07T01:00:50.554Z,"Hawaii region, Hawaii",earthquake,,,,7,reviewed,hvo,us
1996-07-27T04:27:37.600Z,18.903,-155.257,14,4.1,mb,,,,,us,usp0007mnw,2014-11-07T01:00:50.547Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-27T04:05:41.690Z,18.888,-155.265,13.2,4.3,mb,,,,,us,usp0007mnv,2014-11-07T01:00:50.544Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,hvo,us
1996-07-26T23:59:47.570Z,18.94,-155.269,23.5,4,mb,,,,,us,usp0007mnj,2014-11-07T01:00:50.522Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1996-07-26T22:02:31.800Z,18.881,-155.256,13,4,md,,,,,us,usp0007mnc,2014-11-07T01:00:50.511Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-26T13:24:48.350Z,18.886,-155.26,13,4.2,mb,,,,,us,usp0007mmr,2014-11-07T01:00:50.430Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
1996-07-25T04:14:03.930Z,18.9,-155.25,10,4.2,mb,,,,,us,usp0007mk9,2014-11-07T01:00:50.290Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,spec,us
1996-07-25T02:45:20.680Z,18.876,-155.248,1.4,4.1,md,,,,,us,usp0007mk4,2014-11-07T01:00:50.264Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-24T17:38:49.440Z,18.861,-155.246,12.6,4.6,mb,,,,,us,usp0007mjd,2014-11-07T01:00:50.168Z,"Hawaii region, Hawaii",earthquake,,,,27,reviewed,hvo,us
1996-07-24T16:52:48.730Z,18.871,-155.233,12.7,4.1,mb,,,,,us,usp0007mjb,2014-11-07T01:00:50.153Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
1996-07-24T13:51:02.880Z,18.884,-155.226,15.9,4.3,mb,,,,,us,usp0007mj8,2014-11-07T01:00:50.137Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-24T10:55:34.380Z,18.9,-155.25,10,4.3,mb,,,,,us,usp0007mj3,2014-11-07T01:00:50.129Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,spec,us
1996-07-24T10:54:21.410Z,18.9,-155.25,10,4.4,mb,,,,,us,usp0007mj2,2014-11-07T01:00:50.127Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,spec,us
1996-07-24T10:54:04.940Z,18.838,-155.233,12,4.1,mb,,,,,us,usp0007mj1,2014-11-07T01:00:50.126Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-24T08:51:53.190Z,18.9,-155.25,10,4,mb,,,,,us,usp0007mhy,2014-11-07T01:00:50.122Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,spec,us
1996-07-24T06:12:22.910Z,18.873,-155.238,12.3,4.3,md,,,,,us,usp0007mhr,2014-11-07T01:00:50.106Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-24T05:48:37.310Z,18.905,-155.259,32.6,4.2,mb,,,,,us,usp0007mhm,2014-11-07T01:00:50.097Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
1996-07-24T01:18:42.400Z,18.887,-155.242,13.1,4,mb,,,,,us,usp0007mh5,2014-11-07T01:00:50.044Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1996-07-23T23:47:31.690Z,18.912,-155.259,30,4,mb,,,,,us,usp0007mgz,2014-11-07T01:00:50.005Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1996-07-23T13:24:59.280Z,18.881,-155.258,7.4,4.6,mb,,,,,us,usp0007mg3,2014-11-07T01:00:49.919Z,"Hawaii region, Hawaii",earthquake,,,,27,reviewed,hvo,us
1996-07-23T12:59:50.960Z,18.838,-155.219,11.9,4.3,mb,,,,,us,usp0007mg2,2014-11-07T01:00:49.918Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1996-07-23T12:57:32.110Z,18.811,-155.217,11.2,4.2,md,,,,,us,usp0007mg1,2014-11-07T01:00:49.917Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-23T11:15:32.340Z,18.897,-155.233,13.1,4.1,mb,,,,,us,usp0007mfw,2014-11-07T01:00:49.908Z,"Hawaii region, Hawaii",earthquake,,,,8,reviewed,hvo,us
1996-07-23T08:50:07.590Z,18.866,-155.246,12.7,4.1,mb,,,,,us,usp0007mfp,2014-11-07T01:00:49.896Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,hvo,us
1996-07-23T03:34:46.020Z,18.865,-155.236,12.6,4.1,mb,,,,,us,usp0007mfb,2014-11-07T01:00:49.803Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-23T03:12:28.620Z,18.848,-155.233,12.2,4.1,mb,,,,,us,usp0007mf8,2014-11-07T01:00:49.757Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,hvo,us
1996-07-23T00:48:59.460Z,18.881,-155.252,27.6,4.2,mb,,,,,us,usp0007mf3,2014-11-07T01:00:49.702Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-22T22:36:42.000Z,18.9,-155.25,10,4,mb,,,,,us,usp0007mey,2014-11-07T01:00:49.664Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,spec,us
1996-07-22T21:31:53.060Z,18.869,-155.266,13.2,4.3,mb,,,,,us,usp0007meu,2014-11-07T01:00:49.653Z,"Hawaii region, Hawaii",earthquake,,,,11,reviewed,hvo,us
1996-07-22T21:07:27.780Z,18.9,-155.248,13.7,4.3,mb,,,,,us,usp0007mes,2014-11-07T01:00:49.649Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
1996-07-22T14:50:58.270Z,18.889,-155.232,13.1,4.3,mb,,,,,us,usp0007me4,2014-11-07T01:00:49.349Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
1996-07-22T14:09:48.900Z,18.911,-155.198,33.2,4.2,mb,,,,,us,usp0007me0,2014-11-07T01:00:49.311Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
1996-07-22T11:16:53.660Z,18.884,-155.247,13.4,4,mb,,,,,us,usp0007mds,2014-11-07T01:00:49.282Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,hvo,us
1996-07-22T08:22:02.260Z,18.836,-155.233,12.1,4.2,mb,,,,,us,usp0007mdb,2014-11-07T01:00:49.187Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1996-07-22T04:04:49.450Z,18.907,-155.265,13.7,4,md,,,,,us,usp0007mcw,2014-11-07T01:00:49.150Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1996-07-21T22:33:39.600Z,18.9,-155.25,10,4.3,mb,,,,,us,usp0007mcg,2014-11-07T01:00:49.099Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,spec,us
1996-07-18T17:39:52.120Z,19.9,-155.554,27,4,mb,,,,,us,usp0007m7b,2014-11-07T01:00:48.431Z,"Hawaii region, Hawaii",earthquake,,,,9,reviewed,hvo,us
1996-07-17T16:53:32.000Z,18.9,-155.25,10,4.2,mb,,,,,us,usp0007m5z,2014-11-07T01:00:48.243Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,spec,us
1996-06-29T22:32:05.170Z,19.379,-155.457,33,4.1,mb,,,,1.3,us,usp0007kff,2014-11-07T01:00:41.445Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,us,us
1996-06-14T10:11:23.060Z,19.298,-155.193,33,4.2,mb,,,,0.9,us,usp0007jra,2014-11-07T01:00:37.748Z,"Hawaii region, Hawaii",earthquake,,,,12,reviewed,us,us
1996-03-09T06:15:20.660Z,19.82,-155.543,33.1,4,md,,,,,us,usp0007egm,2014-11-07T01:00:04.943Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1995-10-28T00:22:51.580Z,19.345,-155.111,6.7,4.2,mb,,,,,us,usp00075vu,2014-11-07T00:59:01.717Z,"Hawaii region, Hawaii",earthquake,,,,8,reviewed,hvo,us
1995-05-11T13:49:20.450Z,20.072,-155.331,23.1,4.4,mb,,,,,us,usp0006x6g,2014-11-07T00:57:54.469Z,"Hawaii region, Hawaii",earthquake,,,,7,reviewed,hvo,us
1995-05-03T22:28:36.150Z,19.32,-155.217,7.6,4,md,,,,,us,usp0006wta,2014-11-07T00:57:51.945Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1995-03-27T16:04:42.960Z,19.351,-155.229,25.3,4.1,mb,,,,,us,usp0006utw,2014-11-07T00:57:34.007Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
1995-03-20T08:29:51.400Z,20.018,-156.591,51.3,4.6,mb,,,,,us,usp0006uf6,2014-11-07T00:57:32.358Z,"Maui region, Hawaii",earthquake,,,,8,reviewed,hvo,us
1994-11-22T05:10:06.690Z,19.342,-155.113,5.3,4.1,md,,,,,us,usp0006p1h,2014-11-07T00:56:49.835Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1994-02-01T10:01:54.590Z,19.244,-155.288,32.8,5.6,mw,,,,,us,usp00067us,2016-11-09T21:47:29.943Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hrv
1993-09-28T06:15:10.360Z,19.363,-155.085,7.3,4,md,,,,,us,usp000615f,2014-11-07T00:54:03.306Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1993-06-08T12:57:49.450Z,19.328,-155.217,3.7,5.2,mb,,,,,us,usp0005u79,2014-11-07T00:53:11.813Z,"Hawaii region, Hawaii",earthquake,,,,34,reviewed,hvo,us
1993-05-23T08:16:30.200Z,19.723,-156.134,44.2,4,mb,,,,,us,usp0005taw,2014-11-07T00:53:03.592Z,"Hawaii region, Hawaii",earthquake,,,,2,reviewed,hvo,us
1993-01-26T15:24:08.870Z,19.219,-155.482,8.6,4.9,mb,,,,,us,usp0005m91,2014-11-07T00:52:16.724Z,"Hawaii region, Hawaii",earthquake,,,,20,reviewed,hvo,us
1993-01-25T08:14:53.770Z,19.417,-155.32,4.2,4.2,mb,,,,,us,usp0005m7h,2014-11-07T00:52:16.568Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
1992-10-10T07:25:26.500Z,19.701,-154.998,47.5,4,mb,,,,,us,usp0005f5b,2014-11-07T00:51:38.993Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1992-10-03T05:51:41.460Z,19.328,-155.072,1.8,4,mb,,,,,us,usp0005ew3,2014-11-07T00:51:37.160Z,"Hawaii region, Hawaii",earthquake,,,,4,reviewed,hvo,us
1992-01-21T11:48:01.610Z,19.842,-155.616,21.3,4,ml,,,,,us,usp000521c,2014-11-07T00:49:55.838Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1991-12-19T17:15:57.310Z,19.014,-155.225,14.6,4,ml,,,,,us,usp00050p7,2014-11-07T00:49:45.796Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1991-12-09T23:14:30.480Z,18.835,-155.849,46.4,4.7,mb,,,,,us,usp0005087,2014-11-07T00:49:43.288Z,"Hawaii region, Hawaii",earthquake,,,,8,reviewed,hvo,us
1991-11-01T20:20:21.970Z,19.328,-155.207,9.4,4,ml,,,,,us,usp0004yq6,2014-11-07T00:49:31.381Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1991-10-23T12:50:26.100Z,21.432,-157.078,29.7,4.1,ml,,,,0.5,us,usp0004y7r,2014-11-07T00:49:26.940Z,"Oahu region, Hawaii",earthquake,,2.1,,,reviewed,us,hvo
1991-10-03T02:29:36.050Z,19.259,-156.34,43.2,4.9,mb,,,,,us,usp0004xb4,2014-11-07T00:49:21.133Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1991-09-04T17:05:16.410Z,19.203,-155.626,10.3,4.4,md,,,,,us,usp0004w8f,2014-11-07T00:49:13.368Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1991-08-19T09:25:41.440Z,18.758,-156.645,52,4,md,,,,,us,usp0004vkc,2014-11-07T00:49:06.800Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1991-05-08T18:21:11.070Z,19.373,-156.267,36.3,5.5,mb,,,,,us,usp0004rdp,2014-11-07T00:48:33.574Z,"Hawaii region, Hawaii",earthquake,,,,44,reviewed,hvo,us
1991-03-07T14:13:21.410Z,20.003,-155.685,33.4,4.1,ml,,,,,us,usp0004nsd,2014-11-07T00:48:10.371Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-11-07T12:44:04.830Z,19.341,-155.056,10.3,4.1,md,,,,,us,usp0004gm6,2014-11-07T00:47:25.324Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-10-23T11:35:19.070Z,19.274,-155.372,6.8,4.1,md,,,,,us,usp0004g2n,2014-11-07T00:47:17.986Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-08-09T02:06:36.190Z,19.34,-155.114,9.3,4.8,mb,,,,,us,usp0004d4n,2014-11-07T00:46:55.340Z,"Hawaii region, Hawaii",earthquake,,,,17,reviewed,hvo,us
1990-08-02T05:37:22.670Z,19.843,-155.617,20.7,5,ms,,,,,us,usp0004cuz,2014-11-07T00:46:51.284Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1990-07-12T13:27:47.130Z,19.333,-155.117,8.8,4,md,,,,,us,usp0004br7,2014-11-07T00:46:40.849Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-06-13T12:07:03.990Z,19.273,-155.499,9.9,4.2,ml,,,,,us,usp0004af1,2014-11-07T00:46:31.139Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-05-08T21:40:17.620Z,19.362,-155.083,9.1,4,md,,,,,us,usp000491j,2014-11-07T00:46:19.782Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-04-04T07:00:22.450Z,19.493,-155.458,0,4.1,md,,,,,us,usp00047ej,2014-11-07T00:46:05.619Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-03-24T18:43:05.430Z,19.505,-155.485,6.4,4.2,md,,,,,us,usp000470k,2014-11-07T00:45:58.407Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-03-12T06:54:47.640Z,18.972,-155.212,17.5,4.4,md,,,,,us,usp00046g6,2014-11-07T00:45:54.992Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1990-03-12T05:06:23.510Z,18.857,-155.24,12,4,md,,,,,us,usp00046g0,2014-11-07T00:45:54.977Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1989-12-28T09:16:36.070Z,19.325,-155.207,9.4,4.4,md,,,,,us,usp00043nv,2014-11-07T00:45:24.161Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1989-12-28T09:13:17.330Z,19.333,-155.212,8.5,5,mb,,,,,us,usp00043nu,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,14,reviewed,hvo,us
1989-12-05T22:16:58.620Z,21.633,-157.323,10,4,mb,,,,0.6,us,usp00042sh,2018-06-04T20:43:45.000Z,"Oahu region, Hawaii",earthquake,,,,1,reviewed,us,us
1989-06-26T18:52:27.820Z,19.339,-154.956,1.9,4.2,md,,,,,us,usp0003wpk,2014-11-07T00:44:24.389Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1989-06-26T06:06:10.610Z,19.368,-154.974,3.8,4.4,md,,,,,us,usp0003wnw,2014-11-07T00:44:24.287Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1989-06-26T03:27:03.960Z,19.362,-155.083,9.4,6.5,mw,,,,,us,usp0003wnq,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,nc
1989-06-01T18:36:56.420Z,19.345,-155.043,9.8,4,md,,,,,us,usp0003vw0,2014-11-07T00:44:17.828Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1989-04-04T19:09:57.010Z,18.972,-155.288,23.9,4.6,mb,,,,,us,usp0003tm7,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,hvo,us
1989-03-31T18:05:17.080Z,18.838,-155.263,28,4,mb,,,,,us,usp0003tgq,2014-11-07T00:43:51.955Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1988-12-23T22:33:33.810Z,19.302,-155.223,10.8,4.2,md,,,,,us,usp0003q4k,2014-11-07T00:43:18.923Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-12-11T00:10:29.040Z,19.329,-155.209,8,4.1,md,,,,,us,usp0003prj,2014-11-07T00:43:16.862Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-10-29T02:20:03.930Z,19.209,-155.548,0.1,4.1,md,,,,,us,usp0003nan,2014-11-07T00:43:00.339Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-10-03T04:06:42.890Z,19.777,-155.329,31.4,4.1,md,,,,,us,usp0003mfv,2014-11-07T00:42:55.334Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-09-30T00:30:33.220Z,19.332,-155.108,9.8,4.2,ml,,,,,us,usp0003mch,2014-11-07T00:42:52.559Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-09-22T22:28:44.570Z,23.813,-167.197,19.8,5.2,mw,,,,0.9,us,usp0003m6h,2016-11-09T23:32:45.151Z,"French Frigate Shoals region, Hawaii",earthquake,,,,,reviewed,us,hrv
1988-09-13T05:52:40.440Z,19.312,-155.485,10.9,4.2,ml,,,,,us,usp0003kxv,2014-11-07T00:42:49.066Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-08-14T02:20:44.770Z,20.126,-156.615,33,4.3,mb,,,,0.6,us,usp0003jyv,2014-11-07T00:42:40.272Z,"Maui region, Hawaii",earthquake,,,,2,reviewed,us,us
1988-07-31T14:50:46.440Z,18.935,-155.19,16.5,4.4,mb,,,,,us,usp0003jfa,2014-11-07T00:42:33.849Z,"Hawaii region, Hawaii",earthquake,,,,1,reviewed,hvo,us
1988-07-31T14:04:33.030Z,18.924,-155.207,16.7,4.5,mb,,,,,us,usp0003jf9,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
1988-07-18T03:25:47.370Z,19.266,-155.267,32.6,4.2,md,,,,,us,usp0003hyj,2014-11-07T00:42:31.214Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,us
1988-07-11T05:12:55.030Z,20.673,-155.399,5,4.1,md,,,,,us,usp0003hsa,2014-11-07T00:42:30.373Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-07-04T05:38:09.310Z,19.221,-155.459,10.9,5.1,mb,,,,,us,usp0003hjq,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,10,reviewed,hvo,us
1988-06-21T01:50:25.150Z,19.314,-155.49,9.2,4,md,,,,,us,usp0003h56,2014-11-07T00:42:20.401Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-06-17T12:30:34.030Z,19.996,-156.453,5.2,4,md,,,,,us,usp0003h1t,2014-11-07T00:42:19.735Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-06-07T10:48:45.010Z,19.319,-155.117,10.2,4.4,mb,,,,,us,usp0003gt4,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,5,reviewed,hvo,us
1988-06-07T04:03:34.760Z,20.839,-155.436,20,4.1,md,,,,,us,usp0003gsz,2014-11-07T00:42:17.939Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-05-11T23:14:17.820Z,19.797,-155.518,26.2,4.2,ml,,,,,us,usp0003fw2,2014-11-07T00:42:08.155Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-05-01T05:30:03.330Z,20,-156.466,0.2,4.1,md,,,,,us,usp0003fjm,2014-11-07T00:42:01.536Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-04-29T07:53:58.250Z,19.758,-155.997,25.9,4.1,md,,,,,us,usp0003fgq,2014-11-07T00:41:59.668Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-04-10T03:46:13.640Z,19.938,-156.601,0,4.2,md,,,,,us,usp0003evw,2014-11-07T00:41:56.780Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-04-02T04:48:07.150Z,19.714,-156.57,10,4.7,mb,,,,0.7,us,usp0003ejs,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,6,reviewed,us,us
1988-03-31T12:46:49.770Z,19.924,-156.486,0,4.3,md,,,,,us,usp0003eh1,2014-11-07T00:41:51.212Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-03-30T16:21:50.170Z,19.978,-156.499,45.6,4.1,md,,,,,us,usp0003efw,2014-11-07T00:41:50.529Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-03-30T15:47:36.970Z,19.334,-155.065,8.6,4.1,md,,,,,us,usp0003efv,2014-11-07T00:41:50.525Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-03-28T07:32:39.280Z,19.967,-156.436,2.4,4,md,,,,,us,usp0003edg,2014-11-07T00:41:50.113Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-03-28T03:58:33.720Z,19.966,-156.449,45.8,4.2,mb,,,,,us,usp0003edb,2014-11-07T00:41:50.097Z,"Hawaii region, Hawaii",earthquake,,,,3,reviewed,hvo,us
1988-03-28T03:33:40.870Z,19.936,-156.445,1.3,5.5,mw,,,,,us,usp0003ed9,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hrv
1988-03-25T00:29:50.520Z,19.992,-156.454,0.1,5.3,mb,,,,,us,usp0003e9m,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,14,reviewed,hvo,us
1988-03-20T15:25:59.920Z,19.354,-155.071,9.8,4.4,md,,,,,us,usp0003e53,2014-11-07T00:41:49.018Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
1988-03-02T08:41:56.520Z,19.329,-155.213,9.5,4.9,mb,,,,,us,usp0003dhb,2018-06-04T20:43:45.000Z,"Hawaii region, Hawaii",earthquake,,,,10,reviewed,hvo,us
1988-02-20T04:47:04.740Z,19.354,-155.026,9.1,4.1,ml,,,,,us,usp0003d6b,2014-11-07T00:41:40.515Z,"Hawaii region, Hawaii",earthquake,,,,,reviewed,hvo,hvo
